"","GEO.id","GEO.id2","GEO.display.label","YEAR","HC01_VC03","HC01_VC04","HC01_VC06","HC01_VC07","HC01_VC08","HC01_VC09","HC01_VC10","HC01_VC11","HC01_VC12","HC01_VC75","HC01_VC85","HC01_VC86","HC01_VC87","HC01_VC88","HC01_VC89","HC01_VC90","HC01_VC91"
"1","1400000US11001000100",11001000100,"Census Tract 1, District of Columbia, District of Columbia","2011",2410,1122,466,1029,390,60,60,33,16,847,0,0,107,129,35,1305,2084
"2","1400000US11001000201",11001000201,"Census Tract 2.01, District of Columbia, District of Columbia","2011",0,0,0,0,0,0,0,0,0,4165,0,0,0,10,0,9,51
"3","1400000US11001000202",11001000202,"Census Tract 2.02, District of Columbia, District of Columbia","2011",1777,665,245,618,207,9,0,38,38,2001,3,21,4,126,33,1077,1458
"4","1400000US11001000300",11001000300,"Census Tract 3, District of Columbia, District of Columbia","2011",2487,987,447,829,313,66,53,92,81,1116,71,110,71,319,55,1340,1992
"5","1400000US11001000400",11001000400,"Census Tract 4, District of Columbia, District of Columbia","2011",597,335,80,317,70,8,0,10,10,288,0,31,27,94,31,405,582
"6","1400000US11001000501",11001000501,"Census Tract 5.01, District of Columbia, District of Columbia","2011",2008,383,93,368,93,0,0,15,0,881,13,6,23,166,0,1027,1069
"7","1400000US11001000502",11001000502,"Census Tract 5.02, District of Columbia, District of Columbia","2011",1730,623,282,600,259,0,0,23,23,588,1,24,157,189,30,850,1381
"8","1400000US11001000600",11001000600,"Census Tract 6, District of Columbia, District of Columbia","2011",2041,896,372,813,303,0,0,83,69,736,92,104,332,200,57,842,2063
"9","1400000US11001000701",11001000701,"Census Tract 7.01, District of Columbia, District of Columbia","2011",3000,726,198,642,162,13,0,71,36,732,71,125,140,347,55,1310,1822
"10","1400000US11001000702",11001000702,"Census Tract 7.02, District of Columbia, District of Columbia","2011",2394,477,36,445,29,15,0,17,7,621,22,8,97,284,95,1160,1154
"11","1400000US11001000801",11001000801,"Census Tract 8.01, District of Columbia, District of Columbia","2011",3383,1610,597,1348,435,90,90,172,72,1668,111,88,250,338,93,1503,2589
"12","1400000US11001000802",11001000802,"Census Tract 8.02, District of Columbia, District of Columbia","2011",1352,546,249,472,200,10,10,64,39,802,0,9,33,122,52,635,1056
"13","1400000US11001000901",11001000901,"Census Tract 9.01, District of Columbia, District of Columbia","2011",1446,1059,385,1001,361,13,0,45,24,4660,0,0,81,174,56,849,1611
"14","1400000US11001000902",11001000902,"Census Tract 9.02, District of Columbia, District of Columbia","2011",810,546,290,502,277,0,0,44,13,631,2,0,67,123,52,607,636
"15","1400000US11001001001",11001001001,"Census Tract 10.01, District of Columbia, District of Columbia","2011",2822,1894,832,1582,723,45,32,267,77,2564,51,17,156,466,50,1383,2942
"16","1400000US11001001002",11001001002,"Census Tract 10.02, District of Columbia, District of Columbia","2011",1792,477,83,347,83,84,0,46,0,871,123,54,158,205,17,480,1181
"17","1400000US11001001100",11001001100,"Census Tract 11, District of Columbia, District of Columbia","2011",1804,1066,389,885,322,0,0,181,67,970,86,33,210,208,59,833,1864
"18","1400000US11001001200",11001001200,"Census Tract 12, District of Columbia, District of Columbia","2011",2468,1113,352,1017,282,32,16,64,54,817,54,33,231,198,41,1333,2062
"19","1400000US11001001301",11001001301,"Census Tract 13.01, District of Columbia, District of Columbia","2011",2068,806,356,777,356,12,0,17,0,985,29,46,91,132,21,760,2046
"20","1400000US11001001302",11001001302,"Census Tract 13.02, District of Columbia, District of Columbia","2011",4864,962,206,836,183,109,23,17,0,1091,8,0,132,394,133,1823,3483
"21","1400000US11001001401",11001001401,"Census Tract 14.01, District of Columbia, District of Columbia","2011",1433,769,432,690,383,28,19,51,30,1036,25,0,160,130,40,653,1254
"22","1400000US11001001402",11001001402,"Census Tract 14.02, District of Columbia, District of Columbia","2011",1378,713,293,581,243,61,12,71,38,484,23,224,152,164,54,632,996
"23","1400000US11001001500",11001001500,"Census Tract 15, District of Columbia, District of Columbia","2011",2147,1615,719,1470,662,47,28,98,29,1548,72,38,95,346,151,1141,2376
"24","1400000US11001001600",11001001600,"Census Tract 16, District of Columbia, District of Columbia","2011",1696,1141,339,826,252,89,58,226,29,964,78,70,232,374,126,755,1660
"25","1400000US11001001702",11001001702,"Census Tract 17.02, District of Columbia, District of Columbia","2011",1098,519,159,308,113,0,0,211,46,448,49,74,442,435,57,452,696
"26","1400000US11001001803",11001001803,"Census Tract 18.03, District of Columbia, District of Columbia","2011",1602,678,283,417,212,89,21,172,50,782,277,262,512,343,151,353,395
"27","1400000US11001001804",11001001804,"Census Tract 18.04, District of Columbia, District of Columbia","2011",1945,926,398,421,174,118,39,387,185,1368,606,290,741,660,169,481,342
"28","1400000US11001001901",11001001901,"Census Tract 19.01, District of Columbia, District of Columbia","2011",1537,977,260,472,155,66,0,439,105,1210,212,132,523,766,54,540,493
"29","1400000US11001001902",11001001902,"Census Tract 19.02, District of Columbia, District of Columbia","2011",833,560,165,325,65,32,11,203,89,574,53,82,332,374,89,356,237
"30","1400000US11001002001",11001002001,"Census Tract 20.01, District of Columbia, District of Columbia","2011",1003,586,171,320,132,89,21,177,18,645,190,128,446,359,86,311,378
"31","1400000US11001002002",11001002002,"Census Tract 20.02, District of Columbia, District of Columbia","2011",1424,724,248,377,146,64,20,283,82,661,215,237,532,378,189,595,548
"32","1400000US11001002101",11001002101,"Census Tract 21.01, District of Columbia, District of Columbia","2011",1890,1046,411,558,192,62,0,426,219,1383,578,422,1305,484,197,429,196
"33","1400000US11001002102",11001002102,"Census Tract 21.02, District of Columbia, District of Columbia","2011",1996,983,475,399,185,87,0,497,290,1392,367,269,799,732,133,666,398
"34","1400000US11001002201",11001002201,"Census Tract 22.01, District of Columbia, District of Columbia","2011",1130,884,300,486,247,17,10,381,43,1147,299,334,586,485,49,383,312
"35","1400000US11001002202",11001002202,"Census Tract 22.02, District of Columbia, District of Columbia","2011",1278,624,331,182,116,65,50,377,165,783,147,111,667,450,31,441,277
"36","1400000US11001002301",11001002301,"Census Tract 23.01, District of Columbia, District of Columbia","2011",1074,670,295,285,106,89,52,296,137,764,127,263,658,216,102,394,393
"37","1400000US11001002302",11001002302,"Census Tract 23.02, District of Columbia, District of Columbia","2011",732,121,45,58,12,11,11,52,22,414,60,128,242,221,38,181,292
"38","1400000US11001002400",11001002400,"Census Tract 24, District of Columbia, District of Columbia","2011",1283,730,284,417,161,45,10,268,113,817,233,190,722,395,132,557,469
"39","1400000US11001002501",11001002501,"Census Tract 25.01, District of Columbia, District of Columbia","2011",968,414,222,239,160,51,17,124,45,433,84,238,355,191,125,320,306
"40","1400000US11001002502",11001002502,"Census Tract 25.02, District of Columbia, District of Columbia","2011",2041,887,403,414,199,101,42,372,162,996,511,440,997,472,56,557,466
"41","1400000US11001002600",11001002600,"Census Tract 26, District of Columbia, District of Columbia","2011",992,617,245,498,183,47,17,72,45,579,3,27,149,302,114,527,699
"42","1400000US11001002701",11001002701,"Census Tract 27.01, District of Columbia, District of Columbia","2011",2656,771,310,461,97,171,84,139,129,920,221,210,459,446,44,1103,1547
"43","1400000US11001002702",11001002702,"Census Tract 27.02, District of Columbia, District of Columbia","2011",2120,879,387,737,295,48,13,94,79,972,329,316,259,522,66,893,1586
"44","1400000US11001002801",11001002801,"Census Tract 28.01, District of Columbia, District of Columbia","2011",1718,697,329,188,87,145,86,364,156,805,370,299,457,412,94,517,417
"45","1400000US11001002802",11001002802,"Census Tract 28.02, District of Columbia, District of Columbia","2011",1976,612,211,227,74,163,26,222,111,799,649,536,445,441,20,541,583
"46","1400000US11001002900",11001002900,"Census Tract 29, District of Columbia, District of Columbia","2011",1473,691,294,378,166,16,0,297,128,1109,573,140,628,274,77,577,786
"47","1400000US11001003000",11001003000,"Census Tract 30, District of Columbia, District of Columbia","2011",1356,552,240,214,76,94,39,244,125,729,243,206,225,230,53,632,723
"48","1400000US11001003100",11001003100,"Census Tract 31, District of Columbia, District of Columbia","2011",925,462,231,223,93,63,24,176,114,695,230,170,436,271,53,366,331
"49","1400000US11001003200",11001003200,"Census Tract 32, District of Columbia, District of Columbia","2011",1700,912,325,376,112,100,65,436,148,953,400,404,839,479,72,608,471
"50","1400000US11001003301",11001003301,"Census Tract 33.01, District of Columbia, District of Columbia","2011",1241,462,163,290,93,51,9,121,61,741,14,162,346,229,102,412,674
"51","1400000US11001003302",11001003302,"Census Tract 33.02, District of Columbia, District of Columbia","2011",955,528,190,285,83,48,0,195,107,591,34,63,187,214,111,470,529
"52","1400000US11001003400",11001003400,"Census Tract 34, District of Columbia, District of Columbia","2011",1175,565,203,238,121,149,26,178,56,2964,259,169,450,253,8,585,371
"53","1400000US11001003500",11001003500,"Census Tract 35, District of Columbia, District of Columbia","2011",947,385,183,180,30,37,37,168,116,1802,174,81,405,429,73,287,162
"54","1400000US11001003600",11001003600,"Census Tract 36, District of Columbia, District of Columbia","2011",1863,654,317,239,86,136,75,279,156,856,420,179,413,459,127,756,620
"55","1400000US11001003700",11001003700,"Census Tract 37, District of Columbia, District of Columbia","2011",2240,704,331,297,72,112,65,295,194,1681,253,362,409,146,91,859,881
"56","1400000US11001003800",11001003800,"Census Tract 38, District of Columbia, District of Columbia","2011",2639,581,166,434,102,51,51,96,13,655,179,158,283,342,74,1333,1450
"57","1400000US11001003900",11001003900,"Census Tract 39, District of Columbia, District of Columbia","2011",2756,708,238,527,189,77,35,104,14,549,30,122,320,315,63,1637,1477
"58","1400000US11001004001",11001004001,"Census Tract 40.01, District of Columbia, District of Columbia","2011",2057,478,122,415,92,27,16,36,14,408,27,0,46,67,16,1173,1472
"59","1400000US11001004002",11001004002,"Census Tract 40.02, District of Columbia, District of Columbia","2011",1580,292,69,289,69,3,0,0,0,305,47,13,123,140,13,760,962
"60","1400000US11001004100",11001004100,"Census Tract 41, District of Columbia, District of Columbia","2011",1507,493,84,447,84,23,0,23,0,378,21,75,88,171,0,712,1229
"61","1400000US11001004201",11001004201,"Census Tract 42.01, District of Columbia, District of Columbia","2011",2133,296,97,191,42,0,0,105,55,527,98,15,171,171,59,935,1456
"62","1400000US11001004202",11001004202,"Census Tract 42.02, District of Columbia, District of Columbia","2011",1657,237,42,227,42,0,0,10,0,353,27,13,49,118,12,854,1130
"63","1400000US11001004300",11001004300,"Census Tract 43, District of Columbia, District of Columbia","2011",1756,369,137,172,60,87,57,110,20,590,232,125,88,398,11,684,821
"64","1400000US11001004400",11001004400,"Census Tract 44, District of Columbia, District of Columbia","2011",2425,521,212,408,163,0,0,113,49,497,326,170,253,240,107,1644,1604
"65","1400000US11001004600",11001004600,"Census Tract 46, District of Columbia, District of Columbia","2011",1109,569,215,168,34,102,20,299,161,359,15,262,674,283,66,398,380
"66","1400000US11001004701",11001004701,"Census Tract 47.01, District of Columbia, District of Columbia","2011",1615,623,326,205,79,24,24,394,223,797,86,390,485,217,6,351,405
"67","1400000US11001004702",11001004702,"Census Tract 47.02, District of Columbia, District of Columbia","2011",894,181,67,68,0,0,0,113,67,124,108,181,147,78,36,399,366
"68","1400000US11001004801",11001004801,"Census Tract 48.01, District of Columbia, District of Columbia","2011",947,217,80,90,27,9,0,118,53,269,101,144,204,203,39,378,429
"69","1400000US11001004802",11001004802,"Census Tract 48.02, District of Columbia, District of Columbia","2011",1349,501,172,213,58,36,26,252,88,812,172,224,636,140,132,497,452
"70","1400000US11001004901",11001004901,"Census Tract 49.01, District of Columbia, District of Columbia","2011",1030,467,300,218,146,18,18,231,136,558,131,141,276,212,66,423,400
"71","1400000US11001004902",11001004902,"Census Tract 49.02, District of Columbia, District of Columbia","2011",1425,476,163,264,77,64,19,148,67,601,177,148,117,267,150,489,820
"72","1400000US11001005001",11001005001,"Census Tract 50.01, District of Columbia, District of Columbia","2011",896,231,101,231,101,0,0,0,0,191,32,140,70,185,18,451,650
"73","1400000US11001005002",11001005002,"Census Tract 50.02, District of Columbia, District of Columbia","2011",3462,986,266,697,238,199,28,90,0,811,728,345,280,535,135,1327,1796
"74","1400000US11001005201",11001005201,"Census Tract 52.01, District of Columbia, District of Columbia","2011",4023,436,104,356,82,15,0,65,22,877,75,46,214,346,94,1474,2517
"75","1400000US11001005301",11001005301,"Census Tract 53.01, District of Columbia, District of Columbia","2011",3440,583,179,510,179,12,0,61,0,611,15,61,96,185,89,1368,2614
"76","1400000US11001005500",11001005500,"Census Tract 55, District of Columbia, District of Columbia","2011",3875,1011,177,918,148,29,14,64,15,1398,72,86,276,188,61,1599,2895
"77","1400000US11001005600",11001005600,"Census Tract 56, District of Columbia, District of Columbia","2011",3417,448,77,342,60,71,17,35,0,2459,68,26,198,355,25,980,1761
"78","1400000US11001005800",11001005800,"Census Tract 58, District of Columbia, District of Columbia","2011",1751,463,117,372,105,11,0,80,12,313,141,39,131,76,17,826,1141
"79","1400000US11001005900",11001005900,"Census Tract 59, District of Columbia, District of Columbia","2011",1405,180,19,145,6,0,0,35,13,913,89,287,435,292,60,667,761
"80","1400000US11001006202",11001006202,"Census Tract 62.02, District of Columbia, District of Columbia","2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","1400000US11001006400",11001006400,"Census Tract 64, District of Columbia, District of Columbia","2011",920,425,260,75,47,57,0,293,213,370,77,260,448,165,53,99,119
"82","1400000US11001006500",11001006500,"Census Tract 65, District of Columbia, District of Columbia","2011",1330,500,178,478,156,13,13,9,9,361,45,10,81,120,26,890,965
"83","1400000US11001006600",11001006600,"Census Tract 66, District of Columbia, District of Columbia","2011",933,294,84,294,84,0,0,0,0,319,43,8,3,63,6,492,883
"84","1400000US11001006700",11001006700,"Census Tract 67, District of Columbia, District of Columbia","2011",1836,940,324,796,296,57,28,87,0,616,9,94,218,181,15,1056,1740
"85","1400000US11001006801",11001006801,"Census Tract 68.01, District of Columbia, District of Columbia","2011",837,388,91,149,20,32,0,207,71,411,74,116,314,295,37,380,399
"86","1400000US11001006802",11001006802,"Census Tract 68.02, District of Columbia, District of Columbia","2011",886,449,208,248,125,99,53,102,30,537,82,78,252,303,45,310,472
"87","1400000US11001006804",11001006804,"Census Tract 68.04, District of Columbia, District of Columbia","2011",0,0,0,0,0,0,0,0,0,20,197,533,806,305,130,13,8
"88","1400000US11001006900",11001006900,"Census Tract 69, District of Columbia, District of Columbia","2011",1138,532,163,352,140,26,0,154,23,337,53,102,175,197,37,499,813
"89","1400000US11001007000",11001007000,"Census Tract 70, District of Columbia, District of Columbia","2011",1157,468,109,393,65,21,15,54,29,419,14,0,129,165,35,737,811
"90","1400000US11001007100",11001007100,"Census Tract 71, District of Columbia, District of Columbia","2011",1247,606,294,201,49,88,32,317,213,935,171,250,412,187,44,443,369
"91","1400000US11001007200",11001007200,"Census Tract 72, District of Columbia, District of Columbia","2011",972,278,73,182,34,27,17,69,22,273,80,62,276,47,7,463,412
"92","1400000US11001007301",11001007301,"Census Tract 73.01, District of Columbia, District of Columbia","2011",676,626,449,571,394,9,9,46,46,1012,0,0,205,460,103,250,189
"93","1400000US11001007304",11001007304,"Census Tract 73.04, District of Columbia, District of Columbia","2011",1180,706,394,162,55,67,33,477,306,870,214,330,827,497,54,129,130
"94","1400000US11001007401",11001007401,"Census Tract 74.01, District of Columbia, District of Columbia","2011",844,485,263,53,22,56,33,376,208,527,82,384,513,125,12,81,24
"95","1400000US11001007403",11001007403,"Census Tract 74.03, District of Columbia, District of Columbia","2011",1220,787,422,92,45,10,0,685,377,1071,51,430,772,336,46,96,1
"96","1400000US11001007404",11001007404,"Census Tract 74.04, District of Columbia, District of Columbia","2011",1129,771,552,118,86,54,24,599,442,1441,137,217,654,281,99,228,29
"97","1400000US11001007406",11001007406,"Census Tract 74.06, District of Columbia, District of Columbia","2011",980,723,479,94,53,56,11,573,415,1307,95,261,754,215,0,62,34
"98","1400000US11001007407",11001007407,"Census Tract 74.07, District of Columbia, District of Columbia","2011",1115,731,379,125,46,195,108,411,225,771,43,140,646,369,92,115,121
"99","1400000US11001007408",11001007408,"Census Tract 74.08, District of Columbia, District of Columbia","2011",1027,596,393,125,62,17,0,454,331,913,66,366,761,252,17,42,29
"100","1400000US11001007409",11001007409,"Census Tract 74.09, District of Columbia, District of Columbia","2011",1498,876,570,216,147,74,49,586,374,1193,45,231,1028,417,63,98,49
"101","1400000US11001007502",11001007502,"Census Tract 75.02, District of Columbia, District of Columbia","2011",1681,840,463,136,67,126,95,578,301,1362,57,322,1103,470,133,258,52
"102","1400000US11001007503",11001007503,"Census Tract 75.03, District of Columbia, District of Columbia","2011",817,513,308,72,21,59,49,382,238,726,29,319,551,296,27,50,62
"103","1400000US11001007504",11001007504,"Census Tract 75.04, District of Columbia, District of Columbia","2011",1040,612,351,170,48,78,55,364,248,813,78,274,481,407,23,110,74
"104","1400000US11001007601",11001007601,"Census Tract 76.01, District of Columbia, District of Columbia","2011",1799,772,258,425,100,24,0,323,158,770,107,361,1249,731,104,291,90
"105","1400000US11001007603",11001007603,"Census Tract 76.03, District of Columbia, District of Columbia","2011",2097,1021,470,334,73,51,29,636,368,889,29,310,760,1033,227,591,301
"106","1400000US11001007604",11001007604,"Census Tract 76.04, District of Columbia, District of Columbia","2011",1717,729,222,301,68,158,35,270,119,720,81,178,849,702,94,514,258
"107","1400000US11001007605",11001007605,"Census Tract 76.05, District of Columbia, District of Columbia","2011",1685,809,224,320,41,95,42,394,141,560,71,391,1086,508,70,256,209
"108","1400000US11001007703",11001007703,"Census Tract 77.03, District of Columbia, District of Columbia","2011",2205,1183,741,268,170,97,74,818,497,1666,124,462,1111,815,132,344,38
"109","1400000US11001007707",11001007707,"Census Tract 77.07, District of Columbia, District of Columbia","2011",1428,925,347,348,89,65,23,512,235,1213,39,401,898,642,50,201,196
"110","1400000US11001007708",11001007708,"Census Tract 77.08, District of Columbia, District of Columbia","2011",1125,655,414,126,53,81,42,448,319,874,53,93,930,244,136,190,82
"111","1400000US11001007709",11001007709,"Census Tract 77.09, District of Columbia, District of Columbia","2011",1001,276,142,93,36,0,0,183,106,436,67,124,490,362,27,116,72
"112","1400000US11001007803",11001007803,"Census Tract 78.03, District of Columbia, District of Columbia","2011",1318,656,237,190,7,107,58,359,172,734,86,237,751,541,33,234,111
"113","1400000US11001007804",11001007804,"Census Tract 78.04, District of Columbia, District of Columbia","2011",1022,532,227,130,27,9,9,393,191,757,158,304,932,458,48,44,82
"114","1400000US11001007806",11001007806,"Census Tract 78.06, District of Columbia, District of Columbia","2011",869,536,235,151,52,128,40,257,143,721,47,68,715,423,39,176,19
"115","1400000US11001007807",11001007807,"Census Tract 78.07, District of Columbia, District of Columbia","2011",857,523,292,112,41,22,6,389,245,682,13,236,699,299,0,33,27
"116","1400000US11001007808",11001007808,"Census Tract 78.08, District of Columbia, District of Columbia","2011",1218,741,344,129,43,88,0,524,301,1591,86,611,826,197,11,84,57
"117","1400000US11001007809",11001007809,"Census Tract 78.09, District of Columbia, District of Columbia","2011",1095,548,306,36,19,39,0,473,287,729,73,302,547,373,95,84,108
"118","1400000US11001007901",11001007901,"Census Tract 79.01, District of Columbia, District of Columbia","2011",1578,878,402,181,22,143,39,554,341,1132,139,487,649,569,156,217,290
"119","1400000US11001007903",11001007903,"Census Tract 79.03, District of Columbia, District of Columbia","2011",746,267,73,108,26,30,10,129,37,348,38,120,313,265,19,201,106
"120","1400000US11001008001",11001008001,"Census Tract 80.01, District of Columbia, District of Columbia","2011",1247,554,189,374,114,17,8,163,67,453,70,31,315,261,107,718,620
"121","1400000US11001008002",11001008002,"Census Tract 80.02, District of Columbia, District of Columbia","2011",1542,805,379,515,272,67,13,223,94,539,112,192,425,305,184,571,942
"122","1400000US11001008100",11001008100,"Census Tract 81, District of Columbia, District of Columbia","2011",1347,610,250,433,209,97,16,80,25,604,8,35,160,246,29,750,1238
"123","1400000US11001008200",11001008200,"Census Tract 82, District of Columbia, District of Columbia","2011",1478,336,160,303,152,10,0,23,8,493,8,0,35,123,39,948,982
"124","1400000US11001008301",11001008301,"Census Tract 83.01, District of Columbia, District of Columbia","2011",1120,360,158,245,114,1,1,114,43,469,0,62,130,110,67,565,826
"125","1400000US11001008302",11001008302,"Census Tract 83.02, District of Columbia, District of Columbia","2011",1019,413,150,380,125,25,25,8,0,394,2,52,92,42,13,718,904
"126","1400000US11001008402",11001008402,"Census Tract 84.02, District of Columbia, District of Columbia","2011",1039,440,116,273,71,60,0,107,45,320,17,268,286,167,11,506,482
"127","1400000US11001008410",11001008410,"Census Tract 84.10, District of Columbia, District of Columbia","2011",529,250,147,101,43,62,29,87,75,409,18,43,181,198,76,261,243
"128","1400000US11001008701",11001008701,"Census Tract 87.01, District of Columbia, District of Columbia","2011",811,368,124,113,15,21,0,234,109,565,43,231,312,311,21,291,152
"129","1400000US11001008702",11001008702,"Census Tract 87.02, District of Columbia, District of Columbia","2011",651,275,93,77,27,55,7,143,59,273,51,210,328,175,86,92,191
"130","1400000US11001008802",11001008802,"Census Tract 88.02, District of Columbia, District of Columbia","2011",1814,913,286,238,88,122,27,553,171,984,127,474,930,669,100,516,286
"131","1400000US11001008803",11001008803,"Census Tract 88.03, District of Columbia, District of Columbia","2011",443,190,113,72,43,4,0,114,70,1139,39,179,362,170,17,142,38
"132","1400000US11001008804",11001008804,"Census Tract 88.04, District of Columbia, District of Columbia","2011",1254,540,253,66,22,144,70,330,161,684,178,603,780,458,8,144,117
"133","1400000US11001008903",11001008903,"Census Tract 89.03, District of Columbia, District of Columbia","2011",1210,546,287,46,0,31,23,469,264,610,52,337,723,267,66,154,86
"134","1400000US11001008904",11001008904,"Census Tract 89.04, District of Columbia, District of Columbia","2011",1589,680,285,139,25,147,116,394,144,625,189,601,954,308,60,177,109
"135","1400000US11001009000",11001009000,"Census Tract 90, District of Columbia, District of Columbia","2011",1619,465,183,205,142,51,0,209,41,425,268,229,443,420,131,301,362
"136","1400000US11001009102",11001009102,"Census Tract 91.02, District of Columbia, District of Columbia","2011",1612,941,520,338,130,22,22,581,368,1409,202,540,1134,527,198,228,135
"137","1400000US11001009201",11001009201,"Census Tract 92.01, District of Columbia, District of Columbia","2011",525,248,138,103,43,3,0,142,95,646,69,61,246,174,23,56,189
"138","1400000US11001009203",11001009203,"Census Tract 92.03, District of Columbia, District of Columbia","2011",1206,378,146,88,54,72,0,218,92,906,240,146,370,371,37,476,200
"139","1400000US11001009204",11001009204,"Census Tract 92.04, District of Columbia, District of Columbia","2011",1266,527,278,191,105,91,56,245,117,667,306,323,595,334,30,187,69
"140","1400000US11001009301",11001009301,"Census Tract 93.01, District of Columbia, District of Columbia","2011",1152,601,256,348,106,24,0,229,150,731,20,84,467,330,104,455,685
"141","1400000US11001009302",11001009302,"Census Tract 93.02, District of Columbia, District of Columbia","2011",422,188,60,86,33,14,0,88,27,299,115,91,227,70,35,123,132
"142","1400000US11001009400",11001009400,"Census Tract 94, District of Columbia, District of Columbia","2011",1783,914,281,490,187,61,0,363,94,938,82,193,826,829,68,468,641
"143","1400000US11001009501",11001009501,"Census Tract 95.01, District of Columbia, District of Columbia","2011",1796,861,485,269,170,198,162,394,153,3388,418,231,799,617,164,329,280
"144","1400000US11001009503",11001009503,"Census Tract 95.03, District of Columbia, District of Columbia","2011",1146,671,183,425,103,37,13,209,67,608,63,68,384,349,150,661,419
"145","1400000US11001009504",11001009504,"Census Tract 95.04, District of Columbia, District of Columbia","2011",1154,633,198,226,59,148,31,259,108,576,151,179,639,504,112,302,337
"146","1400000US11001009505",11001009505,"Census Tract 95.05, District of Columbia, District of Columbia","2011",1058,592,172,211,80,67,11,314,81,437,108,215,463,336,121,404,278
"147","1400000US11001009507",11001009507,"Census Tract 95.07, District of Columbia, District of Columbia","2011",655,418,97,257,47,20,12,141,38,482,33,156,430,208,57,258,87
"148","1400000US11001009508",11001009508,"Census Tract 95.08, District of Columbia, District of Columbia","2011",1454,710,249,385,162,73,12,252,75,623,102,135,670,436,101,514,235
"149","1400000US11001009509",11001009509,"Census Tract 95.09, District of Columbia, District of Columbia","2011",1208,762,242,371,85,108,81,283,76,572,165,159,723,633,121,340,330
"150","1400000US11001009601",11001009601,"Census Tract 96.01, District of Columbia, District of Columbia","2011",840,648,397,112,39,18,13,518,345,1484,95,232,365,355,7,203,94
"151","1400000US11001009602",11001009602,"Census Tract 96.02, District of Columbia, District of Columbia","2011",1308,730,498,115,68,72,7,543,423,841,60,257,898,327,45,29,0
"152","1400000US11001009603",11001009603,"Census Tract 96.03, District of Columbia, District of Columbia","2011",1461,622,321,143,67,90,27,389,227,919,80,223,647,605,115,209,124
"153","1400000US11001009604",11001009604,"Census Tract 96.04, District of Columbia, District of Columbia","2011",997,478,78,227,0,16,16,235,62,496,38,131,618,336,55,221,88
"154","1400000US11001009700",11001009700,"Census Tract 97, District of Columbia, District of Columbia","2011",893,670,357,105,0,63,0,502,357,719,7,149,795,184,49,137,78
"155","1400000US11001009801",11001009801,"Census Tract 98.01, District of Columbia, District of Columbia","2011",494,325,128,59,10,17,0,249,118,527,44,222,205,178,17,112,44
"156","1400000US11001009802",11001009802,"Census Tract 98.02, District of Columbia, District of Columbia","2011",497,261,147,22,0,0,0,239,147,427,19,128,258,200,0,29,31
"157","1400000US11001009803",11001009803,"Census Tract 98.03, District of Columbia, District of Columbia","2011",1046,502,147,148,32,50,9,304,106,747,56,332,482,467,46,114,66
"158","1400000US11001009804",11001009804,"Census Tract 98.04, District of Columbia, District of Columbia","2011",1011,534,229,142,36,39,33,353,160,736,35,285,519,418,83,125,83
"159","1400000US11001009807",11001009807,"Census Tract 98.07, District of Columbia, District of Columbia","2011",1558,849,310,222,31,124,46,503,233,675,86,235,1065,702,47,244,93
"160","1400000US11001009810",11001009810,"Census Tract 98.10, District of Columbia, District of Columbia","2011",993,534,416,14,0,13,0,507,416,759,37,208,516,397,15,19,0
"161","1400000US11001009811",11001009811,"Census Tract 98.11, District of Columbia, District of Columbia","2011",1692,952,602,144,37,203,147,605,418,1245,77,298,1146,444,31,68,49
"162","1400000US11001009901",11001009901,"Census Tract 99.01, District of Columbia, District of Columbia","2011",1028,552,84,391,69,21,4,140,11,336,39,33,365,488,97,355,361
"163","1400000US11001009902",11001009902,"Census Tract 99.02, District of Columbia, District of Columbia","2011",1147,724,298,182,19,58,31,484,248,646,127,273,554,385,84,403,206
"164","1400000US11001009903",11001009903,"Census Tract 99.03, District of Columbia, District of Columbia","2011",608,384,150,53,0,72,16,259,134,350,0,65,439,122,43,167,58
"165","1400000US11001009904",11001009904,"Census Tract 99.04, District of Columbia, District of Columbia","2011",696,374,188,123,83,66,58,185,47,447,59,115,516,245,23,71,29
"166","1400000US11001009905",11001009905,"Census Tract 99.05, District of Columbia, District of Columbia","2011",1095,536,327,226,127,33,25,277,175,676,35,201,639,490,25,72,129
"167","1400000US11001009906",11001009906,"Census Tract 99.06, District of Columbia, District of Columbia","2011",665,391,214,168,91,36,7,187,116,342,106,129,473,224,46,60,20
"168","1400000US11001009907",11001009907,"Census Tract 99.07, District of Columbia, District of Columbia","2011",1085,579,409,131,48,66,57,382,304,887,68,225,683,369,11,16,28
"169","1400000US11001010100",11001010100,"Census Tract 101, District of Columbia, District of Columbia","2011",1724,303,54,281,54,0,0,22,0,352,227,79,81,120,47,587,875
"170","1400000US11001010200",11001010200,"Census Tract 102, District of Columbia, District of Columbia","2011",1605,464,138,271,60,16,16,177,62,334,10,2,190,296,80,549,1023
"171","1400000US11001010300",11001010300,"Census Tract 103, District of Columbia, District of Columbia","2011",1129,579,244,233,96,71,0,275,148,847,149,225,458,570,141,553,410
"172","1400000US11001010400",11001010400,"Census Tract 104, District of Columbia, District of Columbia","2011",1518,761,362,158,94,140,91,463,177,1016,156,276,910,483,184,241,193
"173","1400000US11001010500",11001010500,"Census Tract 105, District of Columbia, District of Columbia","2011",2399,594,94,360,14,15,0,219,80,497,98,140,632,350,94,1189,762
