"Date","Act.High","Act.Low","Act.Avg","Norm.High","Norm.Low","Norm.Avg","Norm.Dept","Rec.High","Rec.Year","Rec.Low","Rec.Year","Precip.Amt","Snow.Amt","Snow.Ground","Heat.Deg.Day","Cool.Deg.Day"
"901",2014-06-02,28,14,21,27,17,22,-1,36,NA,6,NA,0,0,0,0,3
"902",2014-06-03,30,19,24,27,17,22,2,37,NA,7,NA,0.03,0,0,0,6
"903",2014-06-04,32,21,26,27,17,22,4,37,NA,8,NA,1.04,0,0,0,8
"904",2014-06-05,28,19,24,27,17,22,2,38,NA,9,NA,0.03,0,0,0,6
"905",2014-06-06,27,17,22,28,18,22,0,36,NA,8,NA,0,0,0,0,4
"906",2014-06-07,30,18,24,28,18,23,1,37,NA,8,NA,0,0,0,0,6
"907",2014-06-08,29,19,24,28,18,23,1,37,NA,9,NA,0.61,0,0,0,6
"908",2014-06-09,29,21,25,28,18,23,2,39,NA,7,NA,0.53,0,0,0,7
"909",2014-06-10,31,23,27,28,18,23,4,38,NA,8,NA,1.98,0,0,0,9
"910",2014-06-11,31,22,26,28,18,23,3,38,NA,7,NA,2.03,0,0,0,8
"911",2014-06-12,27,22,24,29,19,24,0,35,NA,10,NA,0.23,0,0,0,6
"912",2014-06-13,28,22,25,29,19,24,1,36,NA,11,NA,0.56,0,0,0,7
"913",2014-06-14,26,19,22,29,19,24,-2,37,NA,9,NA,0,0,0,0,4
"914",2014-06-15,29,16,22,29,19,24,-2,38,NA,8,NA,0,0,0,0,4
"915",2014-06-16,32,20,26,29,19,24,2,37,NA,10,NA,0,0,0,0,8
"916",2014-06-17,36,23,30,29,19,24,6,36,NA,10,NA,0,0,0,0,12
"917",2014-06-18,35,25,30,29,20,25,5,37,NA,11,NA,0,0,0,0,12
"918",2014-06-19,31,23,27,30,20,25,2,37,NA,11,NA,0,0,0,0,9
"919",2014-06-20,31,21,26,30,20,25,1,37,NA,12,NA,0,0,0,0,8
"920",2014-06-21,24,21,22,30,20,25,-3,37,NA,11,NA,0,0,0,0,4
"921",2014-06-22,28,20,24,30,20,25,-1,38,NA,11,NA,0.23,0,0,0,6
"922",2014-06-23,29,20,24,30,20,25,-1,37,NA,11,NA,0,0,0,0,6
"923",2014-06-24,31,21,26,30,20,25,1,38,NA,8,NA,0,0,0,0,8
"924",2014-06-25,32,24,28,30,21,26,2,38,NA,12,NA,1.14,0,0,0,10
"925",2014-06-26,32,23,28,31,21,26,2,38,NA,13,NA,0,0,0,0,10
"926",2014-06-27,31,22,26,31,21,26,0,37,NA,14,NA,0,0,0,0,8
"927",2014-06-28,31,21,26,31,21,26,0,38,NA,12,NA,0,0,0,0,8
"928",2014-06-29,31,21,26,31,21,26,0,40,NA,12,NA,0,0,0,0,8
"929",2014-06-30,32,22,27,31,21,26,1,38,NA,10,NA,0,0,0,0,9
"930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2014-07-01,34,24,29,31,21,26,3,39,NA,12,NA,0,0,0,0,11
"932",2014-07-02,37,25,31,31,21,26,5,38,NA,13,NA,0.1,0,0,0,13
"933",2014-07-03,33,24,28,31,21,26,2,38,NA,12,NA,0.91,0,0,0,10
"934",2014-07-04,28,20,24,31,21,26,-2,38,NA,11,NA,0.41,0,0,0,6
"935",2014-07-05,30,18,24,31,22,26,-2,39,NA,12,NA,0,0,0,0,6
"936",2014-07-06,32,18,25,31,22,26,-1,39,NA,14,NA,0,0,0,0,7
"937",2014-07-07,34,23,28,31,22,26,2,41,NA,13,NA,0,0,0,0,10
"938",2014-07-08,36,22,29,31,22,27,2,39,NA,12,NA,1.93,0,0,0,11
"939",2014-07-09,32,23,28,31,22,27,1,40,NA,13,NA,0.05,0,0,0,10
"940",2014-07-10,31,21,26,31,22,27,-1,41,NA,12,NA,3.33,0,0,0,8
"941",2014-07-11,32,21,26,32,22,27,-1,37,NA,12,NA,0,0,0,0,8
"942",2014-07-12,32,23,28,32,22,27,1,37,NA,12,NA,0,0,0,0,10
"943",2014-07-13,34,24,29,32,22,27,2,38,NA,13,NA,0.13,0,0,0,11
