ID,Date,Act.High,Act.Low,Act.Avg,Norm.High,Norm.Low,Norm.Avg,Norm.Dept,Precip.Amt,Snow.Amt,Snow.Ground,Heat.Deg.Day,Cool.Deg.Day,ZSCORE.Avg.Temp,Absolute.Dev.Avg.Temp,ZSCORE.Precip.Amt,DAY,MONTH,NMAXTEMPC,NMINTEMPC,NORMAVGTEMPC,NMAXTEMPF,NMINTEMPF,NAVGTEMPF,NPRECIP,NSNOW,RECORDMAXTEMP,RECORDMAXYR,RECORDLOWMAX,RECORDLOMAXYR,RECORDMINTEMP,RMXYR,RECORDHIGHMIN,RHIMNYR,MAXPRECIP,MXPRCPYR,MAXSNOW,MXSNYR
1306,2015-07-04,29,22,26,31,21,26,0,2.16,0,0,0,8,0,1,0.304061115,4,7,31,22,27,88,71,80,0.13,,100,1919,68,1941,52,1933,80,2002,2.18,2004,,
1307,2015-07-05,31,22,26,31,22,26,0,0,0,0,0,8,0.057327,1,-0.548015407,5,7,31,22,27,88,71,80,0.11,,102,1999,71,1882,53,1909,81,1999,3.68,1905,,
1308,2015-07-06,32,24,28,31,22,26,2,0.05,0,0,0,10,0.981070844,-1,-0.521072126,6,7,31,22,27,88,71,80,0.13,,103,1999,70,1909,57,1979,83,1999,1.26,1971,,
1309,2015-07-07,33,24,28,31,22,26,2,0,0,0,0,10,1.153020973,-1,-0.546681831,7,7,32,22,27,89,71,80,0.12,,105,2012,74,1948,56,1906,82,2012,0.93,1958,,
1310,2015-07-08,33,26,30,31,22,27,3,2.84,0,0,0,12,2.141324664,-3,0.867758196,8,7,32,22,27,89,71,80,0.12,,102,2012,62,1891,54,1892,80,2010,2.16,1958,,
1311,2015-07-09,33,26,30,31,22,27,3,0.08,0,0,0,12,1.757782222,-3,-0.523885549,9,7,32,22,27,89,71,80,0.13,,104,1936,72,1883,55,1891,82,1981,4.69,1970,,
1312,2015-07-10,31,25,28,31,22,27,1,0,0,0,0,10,0.814217692,-1,-0.51786701,10,7,32,22,27,89,71,80,0.11,,105,1936,74,1890,54,1894,81,1993,2.98,1888,,
1313,2015-07-11,31,24,28,32,22,27,1,0.23,0,0,0,10,0.709135786,-1,-0.412408339,11,7,32,22,27,89,71,80,0.12,,99,1988,68,1895,54,1898,79,1989,1.79,1906,,
1314,2015-07-12,31,21,26,32,22,27,-1,0,0,0,0,8,-0.206162795,1,-0.51141982,12,7,32,22,27,89,71,80,0.13,,99,1908,73,1898,53,1895,77,2011,2.93,1903,,
1315,2015-07-13,28,23,26,32,22,27,-1,0.08,0,0,0,8,-0.277180931,1,-0.447544229,13,7,32,22,27,89,71,80,0.12,,100,1954,70,1990,56,1888,78,1993,3.37,1922,,
1316,2015-07-14,32,24,28,32,22,27,1,0,0,0,0,10,0.548565031,-1,-0.517291382,14,7,32,22,27,89,71,80,0.13,,100,1954,72,1963,55,1904,77,1994,2.93,1912,,
1317,2015-07-15,31,22,26,32,22,27,-1,0.03,0,0,0,8,-0.442378712,1,-0.4911362,15,7,32,22,27,89,71,80,0.13,,100,1988,68,1926,56,1895,79,1995,1.82,1921,,
1318,2015-07-16,31,19,25,32,22,27,-2,0,0,0,0,7,-0.896802832,2,-0.426670979,16,7,32,22,27,89,71,80,0.12,,104,1988,75,1962,56,1930,84,1983,0.81,1899,,
1319,2015-07-17,29,22,26,32,22,27,-1,0,0,0,0,8,-0.577350269,1,-0.422179246,17,7,32,22,27,89,71,80,0.12,,102,1980,72,1945,56,1929,80,2013,2.05,1945,,
1320,2015-07-18,31,25,28,31,22,27,1,0.1,0,0,0,10,0.478131767,-1,-0.309759856,18,7,32,22,27,89,71,80,0.13,,103,1887,72,1939,55,1892,80,2013,2.47,1919,,
1321,2015-07-19,37,26,32,31,22,27,5,0,0,0,0,14,2.263009527,-5,-0.313334577,19,7,32,22,27,89,71,80,0.11,,102,1930,76,1929,56,1911,81,2013,1.51,1922,,
1322,2015-07-20,36,28,32,31,22,27,5,0,0,0,0,14,1.82637907,-5,-0.313334577,20,7,32,22,27,89,71,80,0.12,,106,1930,72,1875,53,1890,82,2015,1.45,1969,,
1323,2015-07-21,33,26,30,31,22,27,3,0,0,0,0,12,0.814345071,-3,-0.308320745,21,7,32,22,27,89,71,80,0.11,,104,1926,71,2012,56,1909,82,1987,2.56,1911,,
1324,2015-07-22,32,22,27,31,22,27,0,0,0,0,0,9,-0.507810255,0,-0.308320745,22,7,32,22,27,89,71,80,0.11,,103,1926,70,1905,53,1890,83,2011,4.35,1969,,
1325,2015-07-23,31,22,26,31,22,27,-1,0,0,0,0,8,-0.836393362,1,-0.535952292,23,7,31,22,27,88,71,80,0.12,,102,2011,69,1894,56,1890,84,2011,2.6,1940,,
1326,2015-07-24,32,21,26,31,22,27,-1,0,0,0,0,8,-0.728132896,1,-0.458535949,24,7,31,22,27,88,71,80,0.12,,101,2010,69,1997,57,1947,84,2011,2.2,1904,,
1327,2015-07-25,32,22,27,31,22,27,0,0,0,0,0,9,-0.242471959,0,-0.458535949,25,7,31,22,27,88,71,80,0.11,,100,1930,70,1904,58,1915,79,1965,3.27,1917,,
1328,2015-07-26,33,23,28,31,22,27,1,0,0,0,0,10,0.212162964,-1,-0.437134248,26,7,31,22,27,88,71,80,0.12,,103,1930,71,2002,54,1920,79,1987,3.25,1886,,
1329,2015-07-27,32,23,28,31,22,26,2,2.39,0,0,0,10,0.15430335,-1,3.609936369,27,7,31,22,27,88,71,80,0.11,,100,1940,74,1901,55,1920,81,1930,2.32,1873,,
1330,2015-07-28,34,25,30,31,22,26,4,0,0,0,0,12,0.945177176,-3,-0.273054988,28,7,31,22,27,88,71,80,0.12,,100,1997,74,1984,56,1920,80,1949,2.9,1951,,
1331,2015-07-29,33,26,30,31,22,26,4,0,0,0,0,12,0.858905873,-3,-0.273054988,29,7,31,22,27,88,71,80,0.11,,104,2011,68,2001,58,1920,80,2011,2.34,1877,,
1332,2015-07-30,33,26,30,31,22,26,4,1.35,0,0,0,12,0.748930862,-3,1.598003726,30,7,31,22,27,88,71,80,0.12,,99,1953,68,1972,56,1914,81,2011,4.25,1878,,
1333,2015-07-31,33,23,28,31,22,26,2,0,0,0,0,10,-0.262633081,-1,-0.373938715,31,7,31,22,27,88,71,80,0.12,,103,1954,70,1918,52,1895,80,2011,3.18,1889,,
1334,2015-08-01,33,23,28,31,22,26,2,0,0,0,0,10,-0.348155312,-1,-0.373938715,1,8,31,22,27,88,71,80,0.11,,100,2011,66,1903,54,1895,79,2006,2.84,1948,,
1335,2015-08-02,33,23,28,31,22,26,2,0,0,0,0,10,-0.348155312,-1,-0.363081007,2,8,31,22,27,88,71,80,0.1,,100,2002,66,1875,55,1895,80,2006,6.14,1944,,
1336,2015-08-03,34,22,28,31,22,26,2,0,0,0,0,10,-0.237835356,-1,-0.363081007,3,8,31,22,27,88,71,80,0.11,,101,2006,70,1927,56,1920,81,2006,1.62,1971,,
1337,2015-08-04,36,24,30,31,22,26,4,0.1,0,0,0,12,1.205721129,-3,-0.227868904,4,8,31,22,27,88,71,80,0.11,,102,1930,73,1912,54,1912,79,2012,1.33,1974,,
1338,2015-08-05,34,24,29,31,22,26,3,0,0,0,0,11,0.582575265,-2,-0.373938715,5,8,31,22,27,88,71,80,0.1,,102,1930,69,1925,54,1912,80,1989,2.15,1878,,
1339,2015-08-06,29,24,26,31,22,26,0,0,0,0,0,8,-1.463864697,1,-0.373938715,6,8,31,22,27,88,71,80,0.11,,106,1918,74,2013,53,1912,78,2012,2.59,1946,,
1340,2015-08-07,28,21,24,31,22,26,-2,0.13,0,0,0,6,-2.309401077,2,-0.197473053,7,8,31,22,26,87,71,79,0.1,,104,1918,70,1935,58,2004,78,2007,1.85,1885,,
1341,2015-08-08,31,23,27,31,21,26,1,0,0,0,0,9,-0.639634599,-1,-0.38810298,8,8,31,22,26,87,71,79,0.11,,102,2007,72,1942,54,1903,80,2007,4.03,1942,,
1342,2015-08-09,32,22,27,31,21,26,1,0,0,0,0,9,-0.639634599,-1,-0.38810298,9,8,31,22,26,87,71,79,0.1,,102,1930,70,1908,57,1989,80,1980,2.71,1905,,
1343,2015-08-10,26,22,24,31,21,26,-2,0.38,0,0,0,6,-1.927738694,2,0.132652452,10,8,31,22,26,87,71,79,0.09,,98,2010,71,1962,55,1919,78,1980,1.64,1878,,
1344,2015-08-11,32,23,28,31,21,26,2,0.86,0,0,0,10,0.101459931,-2,1.69395702,11,8,31,21,26,87,70,79,0.09,,101,1900,69,1989,56,1879,80,2010,5.97,1928,,
1345,2015-08-12,29,21,25,31,21,26,-1,0,0,0,0,7,-1.236280371,1,-0.473904643,12,8,31,21,26,87,70,79,0.09,,99,1926,66,1913,55,1889,78,2005,5.44,1955,,
1346,2015-08-13,29,20,24,31,21,26,-2,0,0,0,0,6,-1.494686416,2,-0.473904643,13,8,31,21,26,87,70,79,0.09,,101,1881,70,1919,55,1930,79,1995,1.73,1896,,
1347,2015-08-14,31,18,24,31,21,26,-2,0,0,0,0,6,-1.317738255,2,-0.418733507,14,8,31,21,26,87,70,79,0.09,,100,1943,67,1903,55,1941,80,2002,2.52,1927,,
1348,2015-08-15,32,20,26,30,21,26,0,0,0,0,0,8,-0.267303864,0,-0.418733507,15,8,31,21,26,87,70,79,0.1,,103,1988,67,1899,51,1963,78,2005,1.15,1941,,
1349,2015-08-16,34,21,28,30,21,26,2,0,0,0,0,10,0.735085626,-2,-0.418733507,16,8,31,21,26,87,70,79,0.09,,102,1997,66,1883,54,1921,78,1997,1.97,1872,,
1350,2015-08-17,36,22,29,30,21,26,3,0,0,0,0,11,1.163193937,-3,-0.418733507,17,8,31,21,26,87,70,79,0.09,,105,1997,69,1923,51,1902,80,1995,2.39,1879,,
1351,2015-08-18,32,23,28,30,21,26,2,0,0,0,0,10,0.678529796,-2,-0.418733507,18,8,31,21,26,87,70,79,0.09,,98,2002,68,1918,54,1902,79,2002,1.67,1875,,
1352,2015-08-19,33,25,29,30,21,26,3,0,0,0,0,11,1.259077872,-3,-0.387994798,19,8,30,21,26,86,70,78,0.09,,98,2002,67,1957,53,1924,78,2002,3.74,1950,,
1353,2015-08-20,30,23,26,30,21,26,0,0.43,0,0,0,8,-0.181283893,0,1.243701076,20,8,30,21,26,86,70,78,0.09,,101,1983,67,1926,50,1896,78,2002,4.83,1963,,
1354,2015-08-21,30,22,26,30,21,25,1,0,0,0,0,8,-0.181283893,0,-0.481432675,21,8,30,21,26,86,69,78,0.09,,100,1874,65,1926,53,1908,76,2011,2.12,1906,,
1355,2015-08-22,30,18,24,30,21,25,-1,0,0,0,0,6,-1.268987249,2,-0.443318072,22,8,30,21,26,86,69,78,0.09,,99,1983,69,1931,51,1923,79,1959,1.41,1955,,
1356,2015-08-23,29,18,24,30,21,25,-1,0,0,0,0,6,-1.109781564,2,-0.443318072,23,8,30,21,26,86,69,78,0.09,,98,1936,65,1931,52,1925,78,2002,6.39,1933,,
1357,2015-08-24,33,22,28,30,21,25,3,1.04,0,0,0,10,0.913139381,-2,2.494909549,24,8,30,21,26,86,69,78,0.09,,98,1968,64,1875,49,1890,77,1968,3.47,1967,,
1358,2015-08-25,29,21,25,30,20,25,0,0,0,0,0,7,-0.664087507,1,-0.453267812,25,8,30,21,26,86,69,78,0.09,,97,1998,65,1940,54,1942,77,1978,3.92,1905,,
1359,2015-08-26,28,19,24,30,20,25,-1,0,0,0,0,6,-1.037749043,1,-0.34610552,26,8,29,21,25,85,69,77,0.09,,97,1948,61,1908,51,1942,77,1993,2.03,1999,,
1360,2015-08-27,28,17,22,30,20,25,-3,0,0,0,0,4,-1.744872005,3,-0.34610552,27,8,29,20,25,85,68,77,0.09,,100,1987,63,1908,51,1885,79,1959,3.79,1971,,
1361,2015-08-28,28,18,23,29,20,25,-2,0,0,0,0,5,-1.214315199,2,-0.34610552,28,8,29,20,25,85,68,77,0.08,,99,1948,64,1915,50,1874,78,2006,3.09,1914,,
1362,2015-08-29,32,19,26,29,20,25,1,0,0,0,0,8,0.06061799,-1,-0.34610552,29,8,29,20,25,85,68,77,0.09,,98,1973,64,1891,49,1986,77,1993,2.84,1875,,
1363,2015-08-30,31,21,26,29,20,25,1,0,0,0,0,8,0.06061799,-1,-0.34610552,30,8,29,20,25,85,68,77,0.09,,99,1953,62,1911,50,1986,76,1991,2.01,1978,,
1364,2015-08-31,31,23,27,29,20,24,3,0,0,0,0,9,0.559502885,-3,-0.34610552,31,8,29,20,24,84,68,76,0.09,,100,1953,63,1911,49,1934,78,1980,1.98,1940,,
1365,2015-09-01,35,22,28,29,20,24,4,0,0,0,0,10,1.10476822,-4,-0.34610552,1,9,29,19,24,84,67,76,0.1,,99,1980,61,1893,50,1890,77,1980,2.82,1952,,
1366,2015-09-02,34,24,29,29,19,24,5,0,0,0,0,11,1.492007693,-5,-0.34610552,2,9,29,19,24,84,67,76,0.11,,101,1980,64,1935,50,1895,78,1980,5.16,1922,,
1367,2015-09-03,36,23,30,29,19,24,6,0,0,0,0,12,1.826013324,-6,-0.34610552,3,9,29,19,24,84,67,76,0.12,,98,1953,68,1926,48,1909,79,1993,1.67,1974,,
1368,2015-09-04,33,24,28,29,19,24,4,0,0,0,0,10,0.858395075,-4,-0.25819889,4,9,29,19,24,84,67,76,0.11,,95,2008,67,1926,49,1908,76,2012,4.49,1939,,
1369,2015-09-05,30,23,26,28,19,24,2,0,0,0,0,8,0,-2,-0.25819889,5,9,28,19,24,83,66,75,0.11,,97,1881,63,1928,50,1902,78,2012,4.45,1935,,
1370,2015-09-06,31,20,26,28,19,24,2,0,0,0,0,8,-0.058903656,-2,-0.25819889,6,9,28,19,24,83,66,75,0.1,,98,1954,60,1928,47,1909,77,1983,3.5,2008,,
1371,2015-09-07,32,21,26,28,19,23,3,0,0,0,0,8,-0.121958345,-2,-0.25819889,7,9,28,19,24,83,66,75,0.11,,104,1881,60,1888,46,1924,76,1985,3.78,1934,,
1372,2015-09-08,33,22,28,28,18,23,5,0,0,0,0,10,0.792729244,-5,#DIV/0!,8,9,28,18,23,82,65,74,0.12,,100,1939,63,1918,52,1988,76,1985,2.93,1969,,
1373,2015-09-09,34,24,29,28,18,23,6,0,0,0,0,11,1.089717629,-6,#DIV/0!,9,9,28,18,23,82,65,74,0.12,,98,1872,58,1880,48,1901,75,2015,1.48,1880,,
1374,2015-09-10,29,21,25,28,18,23,2,0.28,0,0,0,7,-0.728132896,-2,3.614784456,10,9,28,18,23,82,65,74,0.11,,98,1983,62,1924,44,1883,75,1947,2.79,1950,,
1375,2015-09-11,31,18,24,27,18,23,1,0,0,0,0,6,-1.405697893,-1,-0.25819889,11,9,27,18,23,81,64,73,0.12,,98,1983,60,1883,40,1917,76,2013,1.85,1882,,
1376,2015-09-12,24,19,22,27,18,22,0,0.41,0,0,0,4,-2.2295772,1,2.938926358,12,9,27,18,23,81,64,73,0.12,,96,1931,63,1914,41,1917,75,1983,4.02,1934,,
1377,2015-09-13,23,16,20,27,18,22,-2,0,0,0,0,2,-2.311120522,3,-0.371402781,13,9,27,18,23,81,64,73,0.13,,94,1925,63,1964,44,1917,74,2008,2.51,1944,,
1378,2015-09-14,27,13,20,27,17,22,-2,0,0,0,0,2,-1.856972282,2,-0.371402781,14,9,27,17,22,80,63,72,0.13,,94,1981,63,1913,46,1911,75,2008,4.07,1966,,
1379,2015-09-15,29,16,22,27,17,22,0,0,0,0,0,4,-1.073267872,0,-0.371402781,15,9,27,17,22,80,63,72,0.13,,97,1930,58,1963,43,1902,75,2005,2.52,1904,,
1380,2015-09-16,30,16,23,26,17,22,1,0,0,0,0,5,-0.671216742,-1,-0.371402781,16,9,27,17,22,80,63,72,0.14,,96,1991,63,1963,44,1902,75,2005,4.76,1976,,
1381,2015-09-17,30,17,24,26,17,21,3,0,0,0,0,6,-0.278338225,-2,-0.371402781,17,9,26,17,22,79,62,71,0.14,,96,1991,60,1945,44,1923,75,1991,3.26,1876,,
1382,2015-09-18,31,18,24,26,16,21,3,0,0,0,0,6,-0.168227019,-2,-0.371402781,18,9,26,17,22,79,62,71,0.13,,91,1927,56,1875,45,1937,73,1991,2.28,2003,,
1383,2015-09-19,31,19,25,26,16,21,4,0,0,0,0,7,0.281615192,-4,-0.371402781,19,9,26,16,21,78,61,70,0.14,,96,1895,58,1875,44,1916,73,1906,1.23,1875,,
1384,2015-09-20,28,20,24,26,16,21,3,0,0,0,0,6,-0.052088178,-3,-0.371402781,20,9,26,16,21,78,61,70,0.13,,94,1895,62,1901,41,1916,73,1965,1.43,1938,,
1385,2015-09-21,21,17,19,25,16,21,-2,0.58,0,0,0,1,-1.654848318,2,2.688092225,21,9,26,16,21,78,61,70,0.13,,96,1895,60,1918,41,1956,74,1989,2.18,1979,,
1386,2015-09-22,24,17,20,25,16,20,0,0,0,0,0,2,-1.130315476,1,-0.459472022,22,9,25,16,21,77,60,69,0.13,,98,1895,57,1904,39,1904,75,1965,1.53,1994,,
1387,2015-09-23,27,16,22,25,15,20,2,0,0,0,0,4,-0.334941592,-1,-0.459472022,23,9,25,16,21,77,60,69,0.13,,98,1895,56,1925,36,1904,74,1980,2.4,1907,,
1388,2015-09-24,26,16,21,25,15,20,1,0,0,0,0,3,-0.670670707,-1,-0.459472022,24,9,24,15,20,76,59,68,0.13,,99,2010,54,1887,39,1963,75,1970,1.98,1883,,
1389,2015-09-25,23,17,20,24,15,20,0,0,0,0,0,2,-1.037749043,0,-0.372646087,25,9,24,15,20,76,59,68,0.14,,95,1930,57,1887,39,1963,74,2010,3.46,1975,,
1390,2015-09-26,23,18,20,24,15,19,1,0,0,0,0,2,-0.908751325,-1,-0.372646087,26,9,24,14,19,76,58,67,0.13,,96,1930,54,2000,38,1879,72,1970,2.25,1902,,
1391,2015-09-27,24,17,20,24,14,19,1,0,0,0,0,2,-0.817714324,-1,-0.25819889,27,9,24,14,19,75,58,67,0.13,,95,1998,53,1956,40,1879,73,1881,3.17,1985,,
1392,2015-09-28,28,19,24,24,14,19,5,0,0,0,0,6,1.069215456,-5,-0.25819889,28,9,24,14,19,75,58,67,0.12,,91,1886,52,1984,42,1947,73,1881,2.46,2004,,
1393,2015-09-29,27,22,24,24,14,19,5,4.19,0,0,0,6,0.935563524,-5,3.580141776,29,9,23,14,19,74,57,66,0.13,,93,1954,57,1888,40,1942,73,1959,2.68,1924,,
1394,2015-09-30,26,17,22,23,14,18,4,0,0,0,0,4,-0.066825966,-3,-0.294030239,30,9,23,14,19,74,57,66,0.13,,91,1986,55,1928,38,1942,73,1881,4.66,2010,,
1396,2015-10-01,17,14,16,23,13,18,-2,1.98,0,0,2,0,-2.243287389,2,1.321176528,1,10,23,13,18,74,56,65,0.11,0,93,1941,56,1899,36,1899,73,1954,2.27,1915,,
1397,2015-10-02,14,10,12,23,13,18,-6,2.44,0,0,6,0,-2.561620033,6,1.453219797,2,10,23,13,18,73,56,65,0.1,0,89,1986,52,2011,33,1899,71,1954,1.74,1976,,
1398,2015-10-03,14,10,12,23,13,18,-6,0.48,0,0,6,0,-2.003590588,6,-0.132071952,3,10,23,13,18,73,55,64,0.11,0,92,1879,53,2011,35,1899,72,1898,1.92,1927,,
1399,2015-10-04,15,12,14,22,13,18,-4,0,0,0,4,0,-1.312029615,4,-0.517059019,4,10,22,13,18,72,55,64,0.11,0,94,1954,56,1998,34,1974,74,1941,3.98,1877,,
1400,2015-10-05,21,11,16,22,13,17,-1,0,0,0,2,0,-0.712185982,2,-0.517059019,5,10,22,13,18,72,55,64,0.11,0,96,1941,53,1948,37,1935,74,1898,2.53,1932,T,1892
1401,2015-10-06,25,10,18,22,12,17,1,0,0,0,0,0,-0.186295472,-1,-0.481759805,6,10,22,12,17,72,54,63,0.11,0,93,1941,45,1935,35,1881,72,1941,1.47,1957,,
1402,2015-10-07,26,14,20,22,12,17,3,0,0,0,0,2,0.321783088,-3,-0.481759805,7,10,22,12,17,71,54,63,0.11,0,95,1941,50,1889,34,1917,71,1941,3.63,2005,,
1403,2015-10-08,26,14,20,22,12,17,3,0,0,0,0,2,0.363561912,-3,-0.481759805,8,10,22,12,17,71,53,62,0.11,0,91,2007,54,1910,36,1964,68,2007,3.67,2005,,
1404,2015-10-09,26,17,22,21,12,17,5,1.02,0,0,0,4,0.853912564,-5,0.276725626,9,10,22,12,17,71,53,62,0.12,0,94,2007,48,1917,34,1889,72,1959,1.02,1977,,
1405,2015-10-10,19,11,15,21,11,16,-1,0,0,0,3,0,-0.834576188,2,-0.539055121,10,10,21,12,17,70,53,62,0.11,0,92,1939,46,1925,30,1895,69,1990,2.15,1971,0.3,1979
1406,2015-10-11,22,8,15,21,11,16,-1,0,0,0,3,0,-0.740152746,1,-0.539055121,11,10,21,11,16,70,52,61,0.11,0,90,1919,49,1888,33,1906,66,1970,2.76,2013,,
1407,2015-10-12,24,10,17,21,11,16,1,0,0,0,1,0,-0.198937105,-1,-0.539055121,12,10,21,11,16,70,52,61,0.11,0,89,1962,44,1891,31,1906,68,1983,1.53,1927,,
1408,2015-10-13,26,15,20,21,11,16,4,0,0,0,0,2,0.666539163,-4,-0.539055121,13,10,21,11,16,69,52,61,0.11,0,89,1954,49,1891,31,1906,72,1990,1.82,1893,,
1409,2015-10-14,22,13,18,21,11,16,2,0,0,0,0,0,0.266794494,-2,-0.497561317,14,10,21,11,16,69,51,60,0.12,0,87,1975,49,1889,32,1875,67,1990,3.36,1995,,
1410,2015-10-15,20,12,16,20,10,15,1,0,0,0,2,0,-0.247474591,0,-0.497561317,15,10,21,11,16,69,51,60,0.11,0,87,1975,49,1876,32,1874,67,2008,2.59,1942,,
1411,2015-10-16,19,11,15,20,10,15,0,0,0,0,3,0,-0.557031137,0,-0.395040326,16,10,20,10,15,68,50,59,0.11,0,89,1897,45,2009,30,1876,67,1947,1.38,2002,,
1412,2015-10-17,16,7,12,20,10,15,-3,0,0,0,6,0,-1.559687184,3,-0.353427189,17,10,20,10,15,68,50,59,0.1,0,86,1938,47,2009,33,1893,68,1928,2.52,1932,,
1413,2015-10-18,12,3,8,20,10,15,-7,0,0,0,10,0,-2.35842366,7,-0.25819889,18,10,20,10,15,68,50,59,0.11,0,85,1938,51,1927,34,1876,68,1947,1.67,1990,,
1414,2015-10-19,13,3,8,20,10,15,-7,0,0,0,10,0,-1.932183566,6,-0.25819889,19,10,19,9,14,67,49,58,0.11,0,88,1938,45,1972,30,1880,65,1905,2.73,1906,0.1,1940
1415,2015-10-20,20,7,14,19,9,14,0,0,0,0,4,0,-0.447376663,0,-0.25819889,20,10,19,9,14,67,49,58,0.1,0,86,1969,42,1940,31,1972,64,1885,2.97,1910,1.4,1940
1416,2015-10-21,23,9,16,19,9,14,2,0,0,0,2,0,0.064549722,-2,-0.25819889,21,10,19,9,14,67,49,58,0.11,0,85,1947,49,1913,30,1974,64,1984,2.02,1904,,
1417,2015-10-22,24,10,17,19,9,14,3,0,0,0,1,0,0.368536025,-3,-0.25819889,22,10,19,9,14,66,48,57,0.11,0,84,1979,45,1925,29,1895,69,1984,1.54,1937,,
1418,2015-10-23,21,11,16,19,9,14,2,0,0,0,2,0,0.193570624,-2,-0.25819889,23,10,19,9,14,66,48,57,0.1,0,85,1978,40,1889,33,1969,69,2007,3.31,1878,T,1889
1419,2015-10-24,17,8,12,19,9,14,-2,0,0,0,6,0,-0.770053541,2,#DIV/0!,24,10,19,9,14,66,48,57,0.11,0,84,2012,49,1909,29,1969,64,1908,2.01,1926,,
1420,2015-10-25,22,12,17,19,9,14,3,0.08,0,0,1,0,0.660385392,-3,3.614784456,25,10,19,9,14,66,48,57,0.11,0,80,1902,48,2005,31,1937,65,1971,3.12,1872,,
1421,2015-10-26,16,8,12,18,8,13,-1,0,0,0,6,0,-0.723317638,1,-0.25819889,26,10,18,8,13,65,47,56,0.1,0,82,1978,44,1962,28,1879,63,2010,2.65,2007,,
1422,2015-10-27,15,7,11,18,8,13,-2,0,0,0,7,0,-0.88438943,2,-0.25819889,27,10,18,8,13,65,47,56,0.11,0,83,1963,44,1936,30,1962,68,2010,1.75,1937,T,1957
1423,2015-10-28,21,13,17,18,8,13,4,1.65,0,0,1,0,0.940231151,-4,3.610535424,28,10,18,8,13,65,47,56,0.12,0,87,1919,47,1976,27,1936,66,1984,2.03,1972,,
1424,2015-10-29,23,13,18,18,8,13,5,0.08,0,0,0,0,1.246828265,-5,-0.095911391,29,10,18,8,13,64,46,55,0.11,0,82,1918,42,2011,30,1976,65,1946,3.85,2012,T,2011
1425,2015-10-30,16,8,12,18,8,13,-1,0,0,0,6,0,-0.513762333,1,-0.284589537,30,10,18,8,13,64,46,55,0.12,0,82,1996,41,2002,26,1873,64,1918,1.02,1898,2,1925
1426,2015-10-31,16,6,11,18,8,13,-2,0,0,0,7,0,-0.729332655,2,-0.284589537,31,10,18,8,13,64,46,55,0.11,0,85,1950,41,1925,26,1917,66,1971,1.3,1895,0.2,1925
1427,2015-11-01,18,12,15,17,7,12,3,0.1,0,0,3,0,0.425444049,-3,-0.064655409,1,11,17,7,12,63,45,54,0.11,0,86,1974,48,1992,27,1893,68,1971,1.79,1932,T,1993
1428,2015-11-02,19,11,15,17,7,12,3,0,0,0,3,0,0.320220402,-3,-0.301199588,2,11,17,7,12,63,45,54,0.12,0,85,1971,42,1951,28,1923,68,1971,0.99,1940,,
1429,2015-11-03,22,8,15,17,7,12,3,0,0,0,3,0,0.195546856,-3,-0.301199588,3,11,17,7,12,63,45,54,0.11,0,80,1974,39,1875,29,1917,64,1977,0.93,1962,T,1951
1430,2015-11-04,24,9,16,17,7,12,4,0.05,0,0,2,0,0.553182546,-4,-0.191210102,4,11,17,7,12,62,45,54,0.11,0,84,1974,39,1879,26,1879,67,1977,2.3,1970,4,1910
1431,2015-11-05,22,14,18,17,7,12,6,0.38,0,0,0,0,1.259301675,-6,0.527224601,5,11,17,7,12,62,44,53,0.11,0,81,2003,41,1891,20,1879,66,1977,1,1939,2.5,1891
1432,2015-11-06,27,16,22,16,7,12,10,0,0,0,0,4,2.205295169,-10,-0.367174276,6,11,17,7,12,62,44,53,0.11,0.1,80,2015,39,1953,26,1967,65,1938,2.58,1963,6.5,1953
1433,2015-11-07,22,12,17,16,7,11,6,0.28,0,0,1,0,0.572490755,-5,0.24861991,7,11,16,7,12,61,44,53,0.11,0,77,1975,42,1886,27,1930,63,1938,2,1997,0.1,1953
1434,2015-11-08,14,7,10,16,6,11,-1,0,0,0,8,0,-1.523049151,1,-0.412268459,8,11,16,6,11,61,43,52,0.11,0,81,1975,39,1886,27,1930,63,1975,2.95,1943,T,2012
1435,2015-11-09,12,5,8,16,6,11,-3,1.35,0,0,10,0,-1.729466272,3,2.099574127,9,11,16,6,11,61,43,52,0.1,0,79,1994,40,1892,26,1976,64,1895,1.4,1889,0.5,1900
1436,2015-11-10,16,11,14,16,6,11,3,0.61,0,0,4,0,-0.163040726,-3,0.594335439,10,11,16,6,11,60,43,52,0.1,0,76,1999,41,1933,27,1914,60,1975,1.77,1990,T,1987
1437,2015-11-11,18,11,14,15,6,11,3,0,0,0,4,0,-0.225374468,-3,-0.575163328,11,11,16,6,11,60,43,52,0.09,0,78,1949,35,1987,26,1973,58,1970,1.46,1987,11.5,1987
1438,2015-11-12,19,9,14,15,6,10,4,0.03,0,0,4,0,-0.171378614,-3,-0.441581553,12,11,15,6,11,59,42,51,0.09,0,77,1912,41,1907,24,1926,61,1935,2.06,2004,0.6,1976
1439,2015-11-13,17,9,13,15,6,10,3,0,0,0,5,0,-0.37359698,-2,-0.505622546,13,11,15,6,11,59,42,51,0.09,0,80,1879,31,1911,22,1911,60,1879,1.76,1904,4,1904
1440,2015-11-14,13,5,9,15,5,10,-1,0,0,0,9,0,-1.401651116,2,-0.505622546,14,11,15,6,11,59,42,51,0.1,0.1,77,1985,35,1908,19,1920,59,1929,1.56,1972,3.5,1908
